ID,Type,Name,Address,Grade,District,AGA Division,PS/MC/UC
1063,Travel Agents,CAMLO LANKA TOURS(PVT)LTD,"NO. 52, LEVEL 02, GALLE ROAD, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1064,Travel Agents,SPICELAND HOLIDAYS (PVT ) LTD,"174/3/3 2ND FLOOR,SAMPATH BANK BULDING,RAGAMA ROAD,KADAWATHA",Not Graded,Gampaha,Mahara Pradeshiya Sabha,Mahara Divisional Secretariat
1065,Travel Agents,N.F TRAVEL SERVICE,"NO:70/14 L.LUCKY PLAZA,S.T ANTHONY MAWATHA,COLOMBO 3",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1066,Travel Agents,ROYAL TRAVELS & TOURS,"NO:21/9,10,METHSIRIPAYA BUILDING,KURUNEGALA RD,KATUGASTOTA",Not Graded,Kandy,Kandy,Kandy Divisional Secretariat
1067,Travel Agents,AMPLE GROUP LANKA (PVT) LTD,"NO:390,2/1(2ND FLOOR),GALLE ROAD,COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1068,Travel Agents,LAGODAN TRAVELS & TOURS (PVT) LTD,"NO:282,COLOMBO ROAD,DIVULAPITIYA,BORALESGAMUWA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1069,Travel Agents,OSARA LANKA DESTINATIONS (PVT)LTD,"NO.61,ALEXANDRA PLACE,COLOMBO 7",Not Graded,Colombo,Jaffna,Colombo Divisional Secretariat
1070,Travel Agents,COUNTRY VACATIONS INTERNATIONAL LIMITED,"THE LANDMARK BULDING,NO 385,LEVEL 2,GALLE ROAD,KOLPETTY,COLOMBO 3",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1071,Travel Agents,TRAVEL DATA TOURS AND TRAVEL (PVT) LTD,"NO:9,SCHOOL LANE,COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1072,Travel Agents,DAREEN HOLIDAYS (PVT) LTD,"NO:7-2/6.ORCHARD SHOPPING COMPLEX,GALLE ROAD,COLOMBO 05",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1073,Travel Agents,BOSPHORUS TRAVELS PVT LTD,"NO 02,DUDLY SENANAYAKA MAWATHA,COLOMBO 08",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1074,Travel Agents,U & I HOLIDAYS (PVT) LTD,"NO:2C,CHARLES PLACE,DEHIWALA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1075,Travel Agents,CEYLON HOTELS CORPORATION PLC (TRAVEL BUREAU),"GALLE FACE HOTEL, NO: 02, GALLE ROAD, COLOMBO 03.",Not Graded,Gampaha,Negombo,Negombo Divisional Secretariat
1076,Travel Agents,STARRON TOURS(PVT)LTD,"NO 01 DR.E.W ADIKARAM MW,PITAKOTTE",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1077,Travel Agents,NIHON LANKA HOLIDAY (PVT) LTD,"NO:233/3,RATHMALDENIYA ROAD,PANNIPITIYA",Not Graded,Colombo,Maharagama,Kesbewa Divisional Secretariat
1078,Travel Agents,PARADISE HOLIDAYS (PVT) LTD,"NO 06, CLIFFORD PLACE, COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1079,Travel Agents,AUTHENTICITIES (PVT) LTD,"37/33, BULLERS LANE, COLOMBO 07",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1080,Travel Agents,SEASONS WORLDWIDE PVT LTD,"169,MAWANELLA ROAD,RAMBUKKANA-71100",Not Graded,Kegalle,Rambukkana Pradeshiya Sabha,Rambukkana Divisional Secretariat
1081,Travel Agents,EXPECTATIONS (PVT) LTD,"NO. 363-10/2, PANNIPITIYA ROAD, THALAWATHUGODA",Not Graded,Colombo,Kotte Muncipal Council,Colombo Divisional Secretariat
1082,Travel Agents,KDU ADVENTURES PVT LTD,"ELB 01,6TH FLOOR,EAST LOW BLOCK,ECHELON SQUARE,COLOMBO 01",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1083,Travel Agents,TRADEWIND HOLIDAYS(PVT) LTD,"NO 59,WARD PLACE,COLOMBO 7",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1084,Travel Agents,BEYOND ESCAPES (PVT) LTD,"164/C/2,NEW KANDY ROAD,KOTHALAWALA,KADUWELA.",Not Graded,Colombo,Kaduwela Pradeshiya Sabha,kaduwela Divisional Secretariat
1085,Travel Agents,ROYAL PALM INTERNATIONAL TRAVEL PVT LTD,"NO 17,ROSMED PLACE,COLOMBO 07",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1086,Travel Agents,CL SYNERGY TRAVELS (PVT) LTD,"NO.464 2/1, GALLE ROAD,COLOMBO-03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1087,Travel Agents,UR TOUR SOLUTIONS,UR TOUR SOLUTIONS,Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1088,Travel Agents,FARHA TRAVELS,"86 A,WATARAPPALA ROAD,MT LAVINIA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Ratmalana Divisional Secretariat
1089,Travel Agents,EXPERIOR TRAVELS PVT LTD,"NO. 182 C2/1, GALLE ROAD, MOUNT LAVINIA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1090,Travel Agents,AALAM INTERNATIONAL TOURS AND TRAVELS,"10/1,ARTHURS PLACE,COLOMBO 04.",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1091,Travel Agents,KHAKIYA TRAVELS & TOURS,"NO.60 B,GREEN LANE KOTAHENA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1092,Travel Agents,LUXURY TRAVEL GROUP (PVT) LTD,"375, 2ND FLOOR, R.A DE MEL MAWATHA,COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1093,Travel Agents,KANZULLAH HAJ TRAVELS,"KAPPITIGALA ROAD, RIDIGAMA, KURUNAGALA",Not Graded,Kurunegala,Kurunegala,Kurunegala Divisional Secretariat
1094,Travel Agents,PEARL LANKA HOLDINGS(PVT) LTD,"6/3,LAURIES LANE,COLOMBO 04",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1095,Travel Agents,AL-HIKMA HAJ SERVICES (PVT) LTD,"NO.219,COLOMBO ROAD,KALUWELLA,GALLE.",Not Graded,Matara,Weligama Pradeshiya Sabha,Weligama Divisional Secretariat
1096,Travel Agents,SUMMIT LANKA TRAVELS AND TOURS,"260,I.D.H ROAD,KOTIKAWATTA,ANGODA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1097,Travel Agents,M TRAVELS (PVT)LTD,"NO:25, DEAL PLACE, COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1098,Travel Agents,AL-HALEEM LANKA TRAVELS AND TOURS,"NO 71/5J-6/1 HIGH WAY COMPLEX,1ST FLOOR,NEW KANDY ROAD,MAWANELLA",Not Graded,Kegalle,Mawathagama Pradeshiya Sabha,Mawanella Divisional Secretariat
1099,Travel Agents,CITRUS VACATIONS LTD,"NO.7/5, GREGORY'S, ROAD, COLOMBO 07",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1100,Travel Agents,TROPICAL WAY TOURS,"NO 01,1ST STAGE,1ST FLOOR,SUPER MARKET,WENNAPUWA",Not Graded,Puttalam,Wennappuwa Pradeshiya Sabha,Wennappuwa Divisional Secretariat
1101,Travel Agents,LEISURE CONCEPTS (PVT) LTD,"100,B 1/1,BARNES PLACE,COLOMBO 7",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1102,Travel Agents,A B TRAVELS PVT LTD,"93 ALLAN AVENUE,DEHIWALA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1103,Travel Agents,GO TRAVEL LANKA (PVT) LTD,"NO 465 1/1,GALLE ROAD,COLOMBO 3",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1104,Travel Agents,RELAX HOLIDAYS PVT LTD,"108/1,EAST ROAD,AKKARAIPATTU 01,SRI LANKA",Not Graded,Ampara,AKKARAIPATTU,Akkaraipattu Divisional Secretariat
1105,Travel Agents,AMJA TRAVELS (PRIVAT) LIMITED,"NO.22, DIAS PLACE, GUNASINHAPURA, COLOMBO-12",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1106,Travel Agents,WALLEM LANKA PVT LTD,"NO 171/4/1,KYNSEY ROAD,COLOMBO 8",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1107,Travel Agents,OLANCOM PVT LTD,"660,GALLE ROAD,COLOMBO 03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1108,Travel Agents,CEYLON TRAVEL FACTORY PVT LTD,"NO 124,KANDY ROAD,MAHARA",Not Graded,Gampaha,Gampaha,Gampaha Divisional Secretariat
1109,Travel Agents,V P PERERA TOURS AND TRAVELS PVT LTD,"NO 340,BLOMENDHAL ROAD,COLOMBO 13",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1110,Travel Agents,ACCRU HOLIDAYS PVT LTD,"63,EATHUKALA ROAD,NEGAMBO",Not Graded,Gampaha,Negombo,Negombo Divisional Secretariat
1111,Travel Agents,RANRO TOURS,"NO 8A,STEPHAN PLACE,RAJAGIRIYA ROAD,RAJAGIRIYA",Not Graded,Colombo,Sri Jayawardenapura-Kotte,Sri jayawadanapura
1112,Travel Agents,CEYLAN HOLIDAYS,"#126,1ST FLOOR,THIHARIYA,KALAGEDIHENA,",Not Graded,Gampaha,Gampaha,Gampaha Divisional Secretariat
1113,Travel Agents,GREENLINK TOURS LANKA PVT LTD,"NO 14,CINNAMON LAKE SIDE,115,SIR CHITTAMPALAM A GARDINER MW,COLOMBO 02",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1114,Travel Agents,RAINBOW GLOBAL TRAVELS (PVT) LTD,"NO 97,MAIN STREET,BATTARAMULLA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1115,Travel Agents,ALOHIL TRAVELS AND TOURS PVT LTD,"LEVEL 2-30,REALTY PLAZA,COLOMBO ROAD,JA ELA",Not Graded,Gampaha,Ja-Ela Pradeshiya Sabha,Ja-Ela Divisional Secretariat
1116,Travel Agents,HORIZON LEISURE SERVICES PVT LTD,"425/3 2/1,THIMBIRIGASYAYA ROAD,COLOMBO 05,SRI LANKA",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1117,Travel Agents,EAST N WEST ON BOARD PVT LTD,"65, THIRUCHENTOOR BEACH ROAD, KALLADY, BATTICALOA",Not Graded,Batticaloa,Batticaloa,Batticaloa Divisional Secretariat
1118,Travel Agents,M.N TRAVELS AND TOURS,"17 B,2ND FLOOR,HORANA,BANDARAGAMA",Not Graded,Kalutara,Bandaragama Pradeshiya Sabha,Bandaragama Divisional Secretariat
1119,Travel Agents,DIAMOND LEISURE (PRIVATE) LIMITED,"NO. 40, COLOMBO ROAD, NEGOMBO",Not Graded,Gampaha,Negombo,Negombo Divisional Secretariat
1120,Travel Agents,NAWAMINI TRAVELS (PRIVATE) LIMITED,"NO.128, 2ND FLOOR, MUHANDIRAM ROAD, COLOMBO-03",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1121,Travel Agents,SAGA ISLAND VOYAGES PVT LTD,"30/1/1,DEHIWALA ROAD,BORALASGAMUWA",Not Graded,Colombo,Dehiwala-Mount Lavinia,Dehiwala Divisional Secretariat
1122,Travel Agents,F.T.S. ISLAND HOLIDAYS PVT LTD,"128/1/1,THIMBIRIGASYAYA ROAD,COLOMBO 05",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1123,Travel Agents,LEADER TRAVELS AND TOURS (PVT) LTD,"NO 3/2,K.D DAVID MW,COLOMBO 10",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1124,Travel Agents,SB TRAVELS AND TOURS (PVT) LTD,"NO:324,ALUTHMAWATHA ROAD,COLOMBO - 15",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1125,Travel Agents,U TRAVELS INTERNATIONAL PVT LTD,"132 1/1, KANDAWATTE ROAD, COLOMBO 05",Not Graded,Colombo,Colombo,Thimbirigasyaya Divisional Secretariat
1126,Travel Agents,HOLIDAY LANKA EXPLORERS PVT LTD,"GALLE ROAD,EGODAMULLA,AHUNGALLA",Not Graded,Galle,Batticaloa,Batticaloa Divisional Secretariat
1127,Travel Agents,DETOUR PVT LTD,"NO 170 C,COLOMBO ROAD,WELIGAMPITIYA,JA ELA",Not Graded,Gampaha,Gampaha,Ja-Ela Divisional Secretariat
1128,Travel Agents,LEISURE ISLAND HOLIDAY TOURS PVT LTD,"13,3RD LANE,RAWATHAWATTA,MORATUWA",Not Graded,Colombo,Moratuwa,Moratuwa Divisional Secretariat
1129,Travel Agents,HT CEY LEISURE (PRIVATE) LIMITED,"NO. 175/27, LAKE VIEW DRIVE, NAWALA ROAD, NARAHENPITA, COLOMBO 05",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1130,Travel Agents,CEYLON HERITAGE TOURS,"259/76V A,BANDARANAYAKAPURA MW,KALAPALUWAWA,RAJAGIRIYA",Not Graded,Colombo,Kotikawatta Mulleriyawa Pradeshiya Sabha,Kolonnawa Divisional Secretariat
1131,Travel Agents,TRAVEL FLICK GLOBAL (PVT) LTD,"NO 94/3,STACE ROAD,GRAND PASS,COLOMBO-14",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1132,Travel Agents,WISH LANKA TRAVELS & TOURS (PVT ) LTD,"761,INDONESIAN MEMORIAL HALL, NEGOMBO RD, LIYANAGEMULLA, SEEDUWA",Not Graded,Gampaha,Katunayake-Seeduwa,Katana Divisional Secretariat
1133,Travel Agents,APPLE HOLIDAYS (PRIVATE) LIMITED,"NO.148 ,ALUTHMAWATHA ROAD, COLOMBO-15",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1134,Travel Agents,JAYA LANKA TOURS (PVT) LTD,"NO.2/1/1, DHARMALA PLACE RAJAGIRIYA , COLOMBO",Not Graded,Colombo,Kotte Muncipal Council,Sri jayawadanapura
1135,Travel Agents,THE ISLE OF PEARL HOLIDAYS (PVT) LTD,"FIRST FLOOR,107/A, ST.MARY'S ROAD JA ELA",Not Graded,Gampaha,Gampaha,Ja-Ela Divisional Secretariat
1136,Travel Agents,MAI GLOBE TRAVELS(PVT) LTD,"NO: 65 I.B.C ROAD, COLOMBO 6",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1137,Travel Agents,LK JAPAN ENTERPRISES(PVT)LTD,"655A,NAYAKA ROAD, KATUNAYAKE",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1138,Travel Agents,SAFFRON ISLAND DESTINATION MANAGEMENT (PVT) LTD,"NO.415,5TH FLOOR,KOTTE ROAD,RAJAGIRIYA.",Not Graded,Colombo,Colombo,Colombo Divisional Secretariat
1139,Travel Agents,MALBEVEN TRAVEL (PVT) LTD,"37/1,PANGIRIWATTA ROAD,NUGEGODA",Not Graded,Colombo,Colombo,Nugegoda Divisional Secretariat
